price,size,bed_rooms,toilets,house_type,property_legal_document,city,district,ward,street,floors
9500000000.0,94.0,4.0,4.0,"Nhà ngõ, hẻm",Đã có sổ,Tp Hồ Chí Minh,Quận Tân Bình,Phường 14,Đường Nguyễn Hồng Đào,2.0
3300000000.0,99.6997,3.0,3.0,"Nhà ngõ, hẻm",Đã có sổ,Bình Dương,Thành phố Thủ Dầu Một,Phường Phú Mỹ,Đường Phạm Ngọc Thạch,1.0
121000000000.0,800.0,,,,Đã có sổ,Bà Rịa - Vũng Tàu,Thành phố Vũng Tàu,Phường Thắng Tam,Đường Nguyễn Chí Thanh,
4950000000.0,310.0,,,,Đã có sổ,Tp Hồ Chí Minh,Huyện Củ Chi,Xã Tân Thạnh Đông,Hẻm Bến Than Số 77,
1876000000.0,156.3999,,,,Đã có sổ,Đồng Nai,Thành phố Biên Hòa,Phường Phước Tân,Đường Võ Chí Công,
4200000000.0,210.0,3.0,,"Nhà mặt phố, mặt tiền",Sổ chung / công chứng vi bằng,Bình Thuận,Thành phố Phan Thiết,Xã Tiến Thành,Đường Lạc Long Quân,
495000000.0,2116.0,,,,Đã có sổ,Bến Tre,Huyện Ba Tri,Xã Tân Xuân,Ấp Tân Thanh,
560000000.0,70.0,3.0,3.0,"Nhà mặt phố, mặt tiền",Đã có sổ,Bình Dương,Thành phố Thủ Dầu Một,Phường Hoà Phú,Đường N1,
1750000000.0,56.0,,,,Đã có sổ,Đắk Lắk,Thành phố Buôn Ma Thuột,Phường Tự An,Đường Nguyễn Công Trứ,
1400000000.0,224.0,11.0,7.0,"Nhà mặt phố, mặt tiền",Đã có sổ,Tp Hồ Chí Minh,Huyện Củ Chi,Xã Tân Thông Hội,Đường Trần Tử Bình,
6400000.0,30.0,1.0,1.0,,Hợp đồng đặt cọc,Tp Hồ Chí Minh,Quận 7,Phường Bình Thuận,Hẻm 300/34 Đường Nguyễn Văn Linh,
2650000000.0,270.0,,,,Đã có sổ,Đồng Nai,Thành phố Biên Hòa,Phường Phước Tân,Đường Trương Hán Siêu,
1300000000.0,60.0,2.0,2.0,,Sổ hồng riêng,Bình Dương,Thành phố Dĩ An,Phường Tân Đông Hiệp,Tỉnh lộ 743,
11000000000.0,112.0,3.0,2.0,,Hợp đồng mua bán,Tp Hồ Chí Minh,Quận 4,Phường 13,Bến Vân Đồn,
2700000000.0,1090.0,,,,Đã có sổ,Bình Thuận,Huyện Phú Quí,Xã Tam Thanh,Lý Thường Kiệt,
3380000000.0,110.0,,,,Đã có sổ,Đắk Lắk,Thành phố Buôn Ma Thuột,Phường Tân An,Đặng Tất,
2100000000.0,110.0,3.0,2.0,"Nhà mặt phố, mặt tiền",Đã có sổ,Bình Dương,Huyện Bắc Tân Uyên,Xã Thường Tân,Đường tỉnh 746,1.0
5200000000.0,25.0,3.0,4.0,"Nhà ngõ, hẻm",Đã có sổ,Tp Hồ Chí Minh,Quận Tân Bình,Phường 6,Đường Hưng Hóa,4.0
4200000000.0,64.0,4.0,2.0,"Nhà ngõ, hẻm",Đã có sổ,Tp Hồ Chí Minh,Quận Bình Tân,Phường Bình Hưng Hoà A,Đường số 5,2.0
6000000000.0,150.0,1.0,,"Nhà mặt phố, mặt tiền",Đã có sổ,Bình Dương,Thành phố Dĩ An,Phường Bình An,Đường D2,
1950000000.0,125.0,,,,Đã có sổ,Bình Dương,Thành phố Thủ Dầu Một,Phường Tân An,Đường Lê Chí Dân,
7800000000.0,40.0,3.0,,"Nhà ngõ, hẻm",Đã có sổ,Tp Hồ Chí Minh,Quận 3,Phường 3,Đường Ðiện Biên Phủ,4.0
5600000000.0,35.0,5.0,4.0,Nhà phố liền kề,Đã có sổ,Tp Hồ Chí Minh,Quận Gò Vấp,Phường 10,Đường Phan Văn Trị,3.0
1370000000.0,90.0,,,,Đã có sổ,Đồng Nai,Huyện Nhơn Trạch,Xã Phú Hội,4m,
9999000000.0,80.0,5.0,6.0,"Nhà mặt phố, mặt tiền",Đã có sổ,Tp Hồ Chí Minh,Quận Tân Phú,Phường Tân Quý,Đường Đô Đốc Long,4.0
6300000000.0,150.0,3.0,3.0,"Nhà mặt phố, mặt tiền",Đã có sổ,Bình Dương,Thành phố Thuận An,Phường An Phú,Đường D27,2.0
5190000000.0,42.0,2.0,2.0,"Nhà ngõ, hẻm",Đã có sổ,Tp Hồ Chí Minh,Quận Bình Thạnh,Phường 22,Đường Ngô Tất Tố,2.0
1820000000.0,50.0,,,,Đã có sổ,Bà Rịa - Vũng Tàu,Thành phố Vũng Tàu,Phường 11,Hẻm 1480 Ba Mươi Tháng Tư,
5700000.0,30.0,1.0,1.0,,Hợp đồng đặt cọc,Tp Hồ Chí Minh,Quận 3,Phường 9,Đường Nguyễn Thông,
4650000000.0,24.0,1.0,1.0,"Nhà ngõ, hẻm",Đã có sổ,Tp Hồ Chí Minh,Quận Bình Thạnh,Phường 19,Đường Nguyễn Công Trứ,2.0
2780000000.0,150.0,,,,Đã có sổ,Bình Dương,Thành phố Thủ Dầu Một,Phường Phú Tân,Đường số 81,
720000000.0,161.0,,,,Đã có sổ,Bà Rịa - Vũng Tàu,Huyện Châu Đức,Xã Suối Rao,Đường Suối Rao - Xuân Sơn,
3330000000.0,43.0,2.0,2.0,"Nhà ngõ, hẻm",Đã có sổ,Bình Dương,Thành phố Dĩ An,Phường Đông Hòa,Đường Đào Duy Từ,2.0
20500000000.0,325.0,5.0,5.0,Nhà biệt thự,Đã có sổ,Bình Dương,Thành phố Thủ Dầu Một,Phường Hiệp Thành, đường 23,2.0
3700000000.0,600.0,,,,Đã có sổ,Đắk Lắk,Thành phố Buôn Ma Thuột,Phường Ea Tam,Đường Nguyễn Trường Tộ,
3690000000.0,23.0,2.0,2.0,"Nhà ngõ, hẻm",Đã có sổ,Tp Hồ Chí Minh,Quận Bình Thạnh,Phường 3,Đường Vạn Kiếp,2.0
34000000000.0,214.0,,,,Đã có sổ,Tp Hồ Chí Minh,Thành phố Thủ Đức,Phường Bình Trưng Đông (Quận 2 cũ),Bình Trưng Đông,
25000000000.0,129.5,5.0,5.0,"Nhà mặt phố, mặt tiền",Đã có sổ,Tp Hồ Chí Minh,Thành phố Thủ Đức,Phường Thạnh Mỹ Lợi (Quận 2 cũ),Nguyễn Văn Kỉnh,
5580000000.0,60.0,2.0,,"Nhà ngõ, hẻm",Đã có sổ,Tp Hồ Chí Minh,Quận Bình Thạnh,Phường 28,Đường Bình Quới,
5400000000.0,28.0,2.0,3.0,"Nhà ngõ, hẻm",Đã có sổ,Tp Hồ Chí Minh,Quận Bình Thạnh,Phường 26,Đường Đinh Bộ Lĩnh,2.0
4350000000.0,125.0,,,,Đã có sổ,Bình Dương,Thành phố Thủ Dầu Một,Phường Phú Hòa,Đường Phú Lợi,
3450000000.0,90.0,2.0,2.0,"Nhà mặt phố, mặt tiền",Đã có sổ,Bình Dương,Thành phố Thủ Dầu Một,Phường Chánh Nghĩa,Đường D3,1.0
3990000000.0,99.0,,,,Đã có sổ,Đắk Lắk,Thành phố Buôn Ma Thuột,Phường Thành Công,Chu Văn An,
8000000000.0,143.0,6.0,,"Nhà mặt phố, mặt tiền",Đã có sổ,Bình Dương,Thành phố Dĩ An,Phường Tân Đông Hiệp,Đường 99 Trần Quang Khải,
5200000000.0,53.0,3.0,2.0,"Nhà ngõ, hẻm",Đã có sổ,Tp Hồ Chí Minh,Quận Gò Vấp,Phường 16,Đường Phạm Văn Chiêu,
5350000000.0,42.0,2.0,,"Nhà ngõ, hẻm",Đã có sổ,Tp Hồ Chí Minh,Quận 10,Phường 13,Hẻm 493A Cách mạng tháng 8,
6200000000.0,42.0,4.0,3.0,"Nhà ngõ, hẻm",Đã có sổ,Tp Hồ Chí Minh,Quận Gò Vấp,Phường 17,Đường Lê Hoàng Phái,4.0
3750000000.0,30.0,4.0,4.0,"Nhà ngõ, hẻm",Đã có sổ,Tp Hồ Chí Minh,Quận Gò Vấp,Phường 6,Đường Nguyễn Văn Lượng,2.0
6100000000.0,100.0,4.0,4.0,"Nhà mặt phố, mặt tiền",Đã có sổ,Bình Dương,Thành phố Thuận An,Phường An Phú,Đường D32,3.0
2850000000.0,80.0,2.0,2.0,,Sổ hồng riêng,Đồng Nai,Thành phố Biên Hòa,Phường Thống Nhất,Đường Võ Thị Sáu,
3980000000.0,65.0,1.0,2.0,"Nhà ngõ, hẻm",Đã có sổ,Tp Hồ Chí Minh,Quận 12,Phường Thạnh Lộc,Đường Thạnh Lộc 17,1.0
7200000000.0,50.0,2.0,3.0,"Nhà mặt phố, mặt tiền",Đã có sổ,Bà Rịa - Vũng Tàu,Thành phố Vũng Tàu,Phường 7,Đường Phạm Hồng Thái,2.0
20000000000.0,986.0,8.0,7.0,"Nhà mặt phố, mặt tiền",Đã có sổ,Bình Dương,Thành phố Dĩ An,Phường An Bình,Đường N1,
7900000000.0,84.0,,,,Đã có sổ,Bà Rịa - Vũng Tàu,Thành phố Vũng Tàu,Phường 8,Đường Đội Cấn,
26000000000.0,180.0,5.0,,"Nhà mặt phố, mặt tiền",Đã có sổ,Đắk Lắk,Thành phố Buôn Ma Thuột,Phường Thành Công,Đường Đào Duy Từ,5.0
4100000000.0,80.0,4.0,3.0,"Nhà ngõ, hẻm",Đã có sổ,Tp Hồ Chí Minh,Quận Bình Tân,Phường Bình Hưng Hoà B,Đường Bình Thành,2.0
11700000000.0,85.0,3.0,4.0,"Nhà mặt phố, mặt tiền",Đã có sổ,Bà Rịa - Vũng Tàu,Thành phố Vũng Tàu,Phường 4,Đường Hùng Vương,3.0
5150000000.0,46.0,4.0,4.0,"Nhà ngõ, hẻm",Đã có sổ,Tp Hồ Chí Minh,Quận Bình Thạnh,Phường 12,Phan Văn Trị,3.0
6500000000.0,117.0,,,,Đã có sổ,Bà Rịa - Vũng Tàu,Thành phố Vũng Tàu,Phường 2,Đường Lạc Long Quân,
2750000000.0,63.0,2.0,,"Nhà ngõ, hẻm",Đã có sổ,Đồng Nai,Thành phố Biên Hòa,Phường Tam Hòa,Đường Hồ Văn Leo,1.0
3180000000.0,87.4,2.0,2.0,"Nhà ngõ, hẻm",Đã có sổ,Đắk Lắk,Thành phố Buôn Ma Thuột,Phường Tân Thành,Đường Nguyễn Viết Xuân,2.0
1700000000.0,100.0,3.0,2.0,"Nhà mặt phố, mặt tiền",Đã có sổ,Đắk Lắk,Thành phố Buôn Ma Thuột,Xã Hòa Phú,Đường Quốc lộ 14,2.0
1800000000.0,570.0,,,,Đã có sổ,Đắk Lắk,Huyện Cư M'gar,Xã Ea Tul,Chợ Eatul,
700000000.0,4373.0,,,,Đã có sổ,Đồng Nai,Huyện Nhơn Trạch,Xã Phước Khánh,Đường Phan Văn Đáng,
1100000000.0,200.0,,,,Đã có sổ,Bình Dương,Thành phố Thuận An,Phường An Thạnh,Cách Mạng Tháng Tám,
7600000000.0,60.0,4.0,4.0,"Nhà mặt phố, mặt tiền",Đã có sổ,Tp Hồ Chí Minh,Quận Tân Phú,Phường Sơn Kỳ,Đường Đoàn Giỏi,
6900000000.0,77.0,3.0,3.0,"Nhà mặt phố, mặt tiền",Đã có sổ,Đắk Lắk,Thành phố Buôn Ma Thuột,Phường Tân Lợi,Đường Nguyễn Hiền,2.0
650000000.0,208.0,,,,Đã có sổ,Tp Hồ Chí Minh,Huyện Củ Chi,Xã Tân Thông Hội,đường Nguyễn Thị Hé,
1700000000.0,90.0,,,,Đã có sổ,Bắc Giang,Huyện Yên Dũng,Xã Đức Giang,Đường Tỉnh 389,
2500000000.0,33.0,1.0,1.0,,Hợp đồng mua bán,Bắc Giang,Thành phố Bắc Giang,,"Đường Hùng Vương, Xã Tân Tiến, Thành phố Bắc Giang, Bắc Giang",
5950000000.0,56.0,3.0,3.0,"Nhà ngõ, hẻm",Đã có sổ,Tp Hồ Chí Minh,Quận Bình Tân,Phường Bình Hưng Hòa,Đường số 12,
4250000000.0,40.0,2.0,,"Nhà ngõ, hẻm",Đã có sổ,Tp Hồ Chí Minh,Quận Gò Vấp,Phường 14,Đường Quang Trung,2.0
2480000000.0,45.0,3.0,,Nhà phố liền kề,Đã có sổ,Đắk Lắk,Thành phố Buôn Ma Thuột,Phường Tân Tiến,Đường Lê Hồng Phong,
3000000000.0,168.0,3.0,4.0,"Nhà mặt phố, mặt tiền",Đã có sổ,Đồng Nai,Thành phố Biên Hòa,Phường Tân Phong,Đường Số 2,1.0
6300000000.0,92.0998,3.0,2.0,"Nhà ngõ, hẻm",Đã có sổ,Tp Hồ Chí Minh,Huyện Nhà Bè,Xã Phước Lộc,DAO,2.0
680000000.0,2700.0,,,,Đã có sổ,Đắk Nông,Huyện Đắk Mil,Xã Đắk N'Drót,Dân Cư,
1400000000.0,340.0,,,,Đã có sổ,Bà Rịa - Vũng Tàu,Huyện Xuyên Mộc,Thị trấn Phước Bửu,Đường Vành Đai,
1850000000.0,51.0,2.0,1.0,,Hợp đồng mua bán,Bình Dương,Thành phố Thủ Dầu Một,Phường Hoà Phú,Hùng Vương,
6000000000.0,38.0,4.0,5.0,Nhà phố liền kề,Đã có sổ,Tp Hồ Chí Minh,Quận Phú Nhuận,Phường 3,Đường Phan Xích Long,5.0
2850000000.0,80.0,3.0,3.0,Nhà phố liền kề,Đã có sổ,Bình Dương,Thành phố Thủ Dầu Một,Phường Hoà Phú,Cầu Dân Chủ,
2650000000.0,100.0,,,,Đã có sổ,Đắk Lắk,Thành phố Buôn Ma Thuột,Phường Tân Thành,Đường Mai Hắc Đế,
1950000000.0,55.0,3.0,,"Nhà ngõ, hẻm",Đã có sổ,Tp Hồ Chí Minh,Huyện Hóc Môn,Thị trấn Hóc Môn,Đường Trưng Nữ Vương,
8200000000.0,80.0,4.0,,"Nhà ngõ, hẻm",Đã có sổ,Tp Hồ Chí Minh,Thành phố Thủ Đức,Phường Tam Phú (Quận Thủ Đức cũ),đường số 6,
1450000000.0,1500.0,,,,Đã có sổ,Bến Tre,Thành phố Bến Tre,Phường Phú Tân,Hẻm MobiFone,
4600000000.0,108.0,3.0,2.0,,Sổ hồng riêng,Tp Hồ Chí Minh,Quận 12,Phường Đông Hưng Thuận,Nguyễn Văn Quá,
370000000.0,5000.0,,,,Đã có sổ,Bắc Kạn,Thành Phố Bắc Kạn,Phường Huyền Tụng,Cụm Công Nghiệp Huyền Tụng ,
4650000000.0,37.5,3.0,2.0,"Nhà ngõ, hẻm",Đã có sổ,Tp Hồ Chí Minh,Quận 6,Phường 8,Đường Lò Gốm,1.0
4800000000.0,57.0,3.0,,"Nhà ngõ, hẻm",Đã có sổ,Tp Hồ Chí Minh,Quận 7,Phường Tân Hưng,Đường Hoàng Trọng Mậu,
15000000000.0,160.0,5.0,5.0,"Nhà ngõ, hẻm",Đã có sổ,Tp Hồ Chí Minh,Quận 7,Phường Phú Thuận,Đường Lê Thị Chợ,4.0
2750000000.0,100.0,,,,Đã có sổ,Bình Dương,Thành phố Thủ Dầu Một,Phường Hoà Phú,Đường Số 37,
2000000000.0,52.0,1.0,2.0,,Hợp đồng mua bán,Đồng Nai,Huyện Nhơn Trạch,,Đường Nguyễn Văn Cừ,
1200000000.0,85.0,2.0,2.0,"Nhà mặt phố, mặt tiền",Đã có sổ,Bình Dương,Huyện Dầu Tiếng,Thị trấn Dầu Tiếng,Đường Nguyễn Thị Minh Khai,
2450000000.0,155.8,,,,Đã có sổ,Đồng Nai,Huyện Long Thành,Xã Tam An,Đường An Phước,
12500000000.0,60.0,11.0,7.0,"Nhà mặt phố, mặt tiền",Đã có sổ,Tp Hồ Chí Minh,Quận Tân Bình,Phường 6,Hẻm 181 Nghĩa Phát,
3950000000.0,86.6998,4.0,3.0,"Nhà mặt phố, mặt tiền",Đã có sổ,Bình Dương,Thành phố Thủ Dầu Một,Phường Phú Tân,Đường N1,2.0
4500000000.0,549.0,,,,Đã có sổ,Bà Rịa - Vũng Tàu,Huyện Xuyên Mộc,Xã Phước Tân,Đường Phước Hoà - Đá Bạc - Bông Trang,
2500000000.0,5000.0,,,,Đã có sổ,Đồng Nai,Huyện Cẩm Mỹ,Xã Xuân Đường,Đường Khu Công Nghệ Cao,
6600000000.0,30.0,5.0,3.0,"Nhà ngõ, hẻm",Đã có sổ,Tp Hồ Chí Minh,Quận Phú Nhuận,Phường 15,Đường Duy Tân,4.0
1100000000.0,100.0,,,,Đã có sổ,Bến Tre,Huyện Bình Đại,Xã Phú Thuận,Đường QL. 57B,
1200000000.0,230.0,2.0,1.0,"Nhà mặt phố, mặt tiền",Đã có sổ,Bà Rịa - Vũng Tàu,Huyện Châu Đức,Xã Xuân Sơn,Xuân Sơn Hòa Bình ,
2000000000.0,72.0,2.0,2.0,,Hợp đồng mua bán,Tp Hồ Chí Minh,Quận 8,Phường 16,An Dương Vương,
5900000000.0,290.0,3.0,2.0,"Nhà mặt phố, mặt tiền",Đã có sổ,Bà Rịa - Vũng Tàu,Huyện Xuyên Mộc,Thị trấn Phước Bửu,Đường Huỳnh Minh Thạnh,1.0
4900000000.0,7200.0,2.0,,"Nhà ngõ, hẻm",Đã có sổ,Đồng Nai,Huyện Định Quán,Xã Phú Vinh,Khu 2,
1950000000.0,165.0,,,,Đã có sổ,Đắk Lắk,Thành phố Buôn Ma Thuột,Xã Cư ÊBur,Đường K,
5000000000.0,32.0,3.0,3.0,"Nhà mặt phố, mặt tiền",Đã có sổ,Bình Thuận,Huyện Đức Linh,Thị trấn Đức Tài,Đường Võ Nguyên Giáp,4.0
4890000000.0,44.0,4.0,3.0,"Nhà ngõ, hẻm",Đã có sổ,Tp Hồ Chí Minh,Quận Gò Vấp,Phường 10,Đường Thống Nhất,3.0
1500000000.0,98.0,3.0,,"Nhà mặt phố, mặt tiền",Đã có sổ,Bến Tre,Thành phố Bến Tre,Phường Phú Tân,Đường Nguyễn Văn Cánh,
10000000000.0,300.0,5.0,5.0,Nhà biệt thự,Đã có sổ,Bình Dương,Thành phố Dĩ An,Phường Dĩ An,Đường số 10,
3200000000.0,86.1999,,,,Đã có sổ,Bình Dương,Thành phố Thủ Dầu Một,Phường Hiệp An,Đường Bùi Ngọc Thu,
4200000000.0,150.0,9.0,7.0,"Nhà mặt phố, mặt tiền",Đã có sổ,Bình Dương,Thành phố Thuận An,Phường An Phú,Đường X3,
5000000000.0,53.0,3.0,,"Nhà ngõ, hẻm",Đã có sổ,Tp Hồ Chí Minh,Quận Tân Phú,Phường Tây Thạnh,Đường T6,
4600000000.0,113.0,,,,Đã có sổ,Bình Dương,Thành phố Thuận An,Phường Lái Thiêu,Phan Thanh Giản,
7300000000.0,70.0,3.0,,"Nhà mặt phố, mặt tiền",Đã có sổ,Bình Dương,Thành phố Dĩ An,Phường Dĩ An,Đường số 1,2.0
4100000000.0,72.0,2.0,,"Nhà mặt phố, mặt tiền",Đã có sổ,Bình Dương,Thành phố Dĩ An,Phường Dĩ An,Đường Trần Khánh Dư,1.0
5100000000.0,60.0,3.0,,"Nhà ngõ, hẻm",Đã có sổ,Tp Hồ Chí Minh,Thành phố Thủ Đức,Phường Hiệp Bình Phước (Quận Thủ Đức cũ),Đường 6,
6600000000.0,34.0,2.0,,"Nhà ngõ, hẻm",Đã có sổ,Tp Hồ Chí Minh,Quận 4,Phường 9,Đường Hoàng Diệu,3.0
3450000000.0,92.0,2.0,2.0,,Hợp đồng mua bán,Bà Rịa - Vũng Tàu,Thành phố Vũng Tàu,Phường 5,Trần Phú,
1450000000.0,1365.0,,,,Đã có sổ,Đồng Nai,Huyện Vĩnh Cửu,Xã Phú Lý,Đường tỉnh 761,
6200000000.0,66.0,4.0,,"Nhà ngõ, hẻm",Đã có sổ,Tp Hồ Chí Minh,Quận Bình Tân,Phường Bình Hưng Hòa,Đường số 9,
6300000000.0,111.0,3.0,3.0,"Nhà ngõ, hẻm",Đã có sổ,Tp Hồ Chí Minh,Quận Bình Tân,Phường Bình Trị Đông,Đường Trương Phước Phan,2.0
22000000000.0,92.0,6.0,,"Nhà mặt phố, mặt tiền",Đã có sổ,Tp Hồ Chí Minh,Quận 7,Phường Tân Thuận Tây,Đường Số 9M,
28000000000.0,3000.0,,,,Đã có sổ,Tp Hồ Chí Minh,Huyện Hóc Môn,Xã Tân Hiệp,Đường Tân Hiệp 39+40,
2150000000.0,53.0,2.0,2.0,,Sổ hồng riêng,Tp Hồ Chí Minh,Quận Gò Vấp,Phường 1,Đường Phạm Văn Đồng,
5300000000.0,39.0,3.0,4.0,"Nhà ngõ, hẻm",Đã có sổ,Bà Rịa - Vũng Tàu,Thành phố Vũng Tàu,Phường 8,Đường Huyền Trân Công Chúa,3.0
4980000000.0,85.0,2.0,2.0,,Sổ hồng riêng,Tp Hồ Chí Minh,Quận Tân Phú,Phường Phú Thọ Hòa,Đường Phạm Vấn,
1400000000.0,125.0,1.0,1.0,"Nhà ngõ, hẻm",Sổ chung / công chứng vi bằng,Tp Hồ Chí Minh,Huyện Hóc Môn,Xã Xuân Thới Thượng,Đường Xuân Thới Thượng 4,
10500000000.0,47.0,2.0,3.0,"Nhà mặt phố, mặt tiền",Đã có sổ,Bà Rịa - Vũng Tàu,Thành phố Vũng Tàu,Phường 3,Đường Trương Công Định,2.0
1550000000.0,54.0,2.0,2.0,,Sổ hồng riêng,Bình Dương,Thành phố Thủ Dầu Một,Phường Phú Hòa,Đại Lộ Bình Dương,
12500000000.0,64.0,4.0,5.0,"Nhà mặt phố, mặt tiền",Đã có sổ,Bà Rịa - Vũng Tàu,Thành phố Vũng Tàu,Phường 4,Đường Tô Hiến Thành,4.0
3700000000.0,4200.0,,,,Đã có sổ,Đắk Lắk,Thành phố Buôn Ma Thuột,Xã Cư ÊBur,Đường 10 Tháng 3,
3900000000.0,40.0,4.0,3.0,"Nhà ngõ, hẻm",Đã có sổ,Tp Hồ Chí Minh,Quận 8,Phường 15,Đường Rạch Cát,
973000000.0,130.0,,,,Đã có sổ,Cà Mau,Thành phố Cà Mau,Xã Lý Văn Lâm,Đường Huỳnh Quảng,
1150000000.0,100.0,,,,Đã có sổ,Bình Dương,Huyện Bàu Bàng,Thị trấn Lai Uyên,Đường D13,
2750000000.0,60.0,2.0,1.0,,Sổ hồng riêng,Tp Hồ Chí Minh,Thành phố Thủ Đức,Phường Phước Long B (Quận 9 cũ),Dương Đình Hội,
9300000000.0,54.0,5.0,3.0,Nhà phố liền kề,Đã có sổ,Tp Hồ Chí Minh,Quận Tân Phú,Phường Hiệp Tân,Nguyễn Văn Yến,4.0
479000000.0,215.1,,,,Đã có sổ,Bình Phước,Huyện Hớn Quản,Xã Phước An,Gần UBND xã Phước An,
550000000.0,115.0,,,,Đang chờ sổ,Bà Rịa - Vũng Tàu,Huyện Xuyên Mộc,Xã Hòa Hưng,Đường tỉnh 998,
2190000000.0,48.0,2.0,,"Nhà ngõ, hẻm",Đã có sổ,Đắk Lắk,Thành phố Buôn Ma Thuột,Phường Tân An,Đường Nguyễn Tất Thành,
13000000000.0,223.1,3.0,2.0,"Nhà mặt phố, mặt tiền",Đã có sổ,Đắk Lắk,Thành phố Buôn Ma Thuột,Phường Tân Lập,Đường Ama Jhao,
7550000000.0,50.5,4.0,5.0,Nhà phố liền kề,Đã có sổ,Tp Hồ Chí Minh,Quận 12,Phường An Phú Đông,Hẻm 114 Đường Vườn Lài,3.0
1100000.0,150.0,,,,Đã có sổ,Bà Rịa - Vũng Tàu,Thị xã Phú Mỹ,Xã Sông Xoài,Đường Mỹ Xuân-Ngãi Giao,
6898000000.0,60.0,5.0,6.0,,Sổ hồng riêng,Bình Dương,Thành phố Dĩ An,Phường Dĩ An,Đường Đại lộ Thống Nhất,
1500000000.0,150.0,,,,Đã có sổ,Bình Định,Huyện Phù Cát,Thị trấn Ngô Mây,Nguyễn Hoàn,
6200000000.0,67.0,4.0,5.0,"Nhà ngõ, hẻm",Đã có sổ,Tp Hồ Chí Minh,Quận Bình Tân,Phường Bình Hưng Hòa,Đường 26 Tháng 3,4.0
1250000000.0,100.0,2.0,1.0,"Nhà mặt phố, mặt tiền",Đã có sổ,Bến Tre,Thành phố Bến Tre,Xã Phú Nhuận,CHÙA LIÊN HIỆP,
4880000000.0,53.0,4.0,5.0,"Nhà ngõ, hẻm",Đã có sổ,Tp Hồ Chí Minh,Quận Tân Bình,Phường 14,Đường Ba Vân,3.0
8900000000.0,60.0,4.0,6.0,"Nhà ngõ, hẻm",Đã có sổ,Tp Hồ Chí Minh,Quận Gò Vấp,Phường 14,Hẻm 111 Phạm Văn Chiêu,4.0
4800000000.0,579.0,,,,Đã có sổ,Bình Định,Huyện Phù Mỹ,Xã Mỹ Đức,DT639,
1650000000.0,136.0,,,,Đã có sổ,Bình Dương,Thị xã Bến Cát,Xã An Điền,An Điền,
1850000000.0,114.5,,,,Đã có sổ,Bình Dương,Thành phố Thủ Dầu Một,Phường Phú Lợi,Hẻm 669 Phú Lợi,
1300000000.0,223.6,,,,Đã có sổ,Bình Thuận,Huyện Tánh Linh,Thị trấn Lạc Tánh,Đường Độc Lập,
6660000000.0,180.0,1.0,,Nhà biệt thự,Đã có sổ,Bắc Giang,Huyện Việt Yên,Thị trấn  Bích Động,Tỉnh lộ 298,
3050000000.0,43.0,3.0,2.0,"Nhà mặt phố, mặt tiền",Đã có sổ,Tp Hồ Chí Minh,Thành phố Thủ Đức,Phường Hiệp Bình Chánh (Quận Thủ Đức cũ),Hẻm 1/1 Đường Số 49,2.0
5900000000.0,76.0,3.0,2.0,"Nhà ngõ, hẻm",Đã có sổ,Tp Hồ Chí Minh,Quận 12,Phường Tân Thới Nhất,Đường Tân Thới Nhất 5,2.0
13200000000.0,100.0,2.0,,"Nhà mặt phố, mặt tiền",Đã có sổ,Bình Thuận,Thành phố Phan Thiết,Phường Phú Thủy,Đường Phạm Tuấn Tài,
2800000000.0,31.0,2.0,,"Nhà ngõ, hẻm",Đã có sổ,Tp Hồ Chí Minh,Thành phố Thủ Đức,Phường Tam Phú (Quận Thủ Đức cũ),Đường Tam Châu,
36000000000.0,400.0,6.0,7.0,Nhà biệt thự,Đã có sổ,Bà Rịa - Vũng Tàu,Thành phố Vũng Tàu,Phường 1,Đường Hải Đăng,4.0
2720000000.0,67.0,2.0,2.0,,Hợp đồng đặt cọc,Bình Dương,Thành phố Dĩ An,Phường Bình Thắng,Đường Thống Nhất,
2850000000.0,21.0,2.0,2.0,"Nhà ngõ, hẻm",Đã có sổ,Tp Hồ Chí Minh,Quận Phú Nhuận,Phường 11,Đg.hồ Biểu Chánh,3.0
2700000000.0,180.0,,,,Đã có sổ,Tp Hồ Chí Minh,Huyện Củ Chi,Xã Tân Phú Trung,Đường Hồ Văn Tắng,
1950000000.0,236.0,,,,Đã có sổ,Bình Dương,Thành phố Thuận An,Xã An Sơn,Đường An Sơn 44,
2300000000.0,75.0,,,,Đã có sổ,Bình Dương,Thành phố Thuận An,Phường Bình Nhâm,Đường Bình Nhâm 16,
4800000000.0,100.0,3.0,,"Nhà mặt phố, mặt tiền",Đã có sổ,Bình Dương,Thành phố Dĩ An,Phường Bình An,Đường Mỹ Phước - Tân Vạn,
